name,code,year_month,total_flights
United Air Lines Inc.,UA,2014/11,5137
United Air Lines Inc.,UA,2014/11,1026
United Air Lines Inc.,UA,2014/11,3362
United Air Lines Inc.,UA,2014/11,886
United Air Lines Inc.,UA,2014/11,489
United Air Lines Inc.,UA,2014/11,2503
United Air Lines Inc.,UA,2014/11,710
United Air Lines Inc.,UA,2014/11,794
United Air Lines Inc.,UA,2014/11,313
United Air Lines Inc.,UA,2014/11,543
United Air Lines Inc.,UA,2014/11,445
United Air Lines Inc.,UA,2014/11,345
United Air Lines Inc.,UA,2014/11,201
United Air Lines Inc.,UA,2014/11,565
United Air Lines Inc.,UA,2014/11,253
United Air Lines Inc.,UA,2014/11,326
United Air Lines Inc.,UA,2014/11,54
United Air Lines Inc.,UA,2014/11,73
United Air Lines Inc.,UA,2014/11,467
United Air Lines Inc.,UA,2014/11,237
United Air Lines Inc.,UA,2014/11,25
United Air Lines Inc.,UA,2014/11,22
SkyWest Airlines Inc.,OO,2014/11,1
US Airways Inc.,US,2014/11,7580
US Airways Inc.,US,2014/11,325
US Airways Inc.,US,2014/11,512
US Airways Inc.,US,2014/11,626
US Airways Inc.,US,2014/11,1580
US Airways Inc.,US,2014/11,718
US Airways Inc.,US,2014/11,320
US Airways Inc.,US,2014/11,3546
US Airways Inc.,US,2014/11,1444
US Airways Inc.,US,2014/11,549
US Airways Inc.,US,2014/11,324
US Airways Inc.,US,2014/11,469
US Airways Inc.,US,2014/11,4360
US Airways Inc.,US,2014/11,479
US Airways Inc.,US,2014/11,260
US Airways Inc.,US,2014/11,283
US Airways Inc.,US,2014/11,440
US Airways Inc.,US,2014/11,554
US Airways Inc.,US,2014/11,502
US Airways Inc.,US,2014/11,159
US Airways Inc.,US,2014/11,597
US Airways Inc.,US,2014/11,1016
US Airways Inc.,US,2014/11,364
US Airways Inc.,US,2014/11,348
US Airways Inc.,US,2014/11,441
US Airways Inc.,US,2014/11,221
US Airways Inc.,US,2014/11,185
Virgin America,VX,2014/11,164
Virgin America,VX,2014/11,1357
Virgin America,VX,2014/11,135
Virgin America,VX,2014/11,1042
Virgin America,VX,2014/11,298
Virgin America,VX,2014/11,309
Virgin America,VX,2014/11,109
Virgin America,VX,2014/11,30
Virgin America,VX,2014/11,117
Virgin America,VX,2014/11,104
Virgin America,VX,2014/11,128
Virgin America,VX,2014/11,105
Virgin America,VX,2014/11,219
Virgin America,VX,2014/11,29
Virgin America,VX,2014/11,140
Southwest Airlines Co.,WN,2014/11,1253
Southwest Airlines Co.,WN,2014/11,4640
Southwest Airlines Co.,WN,2014/11,477
Southwest Airlines Co.,WN,2014/11,483
Southwest Airlines Co.,WN,2014/11,1431
Southwest Airlines Co.,WN,2014/11,6364
Southwest Airlines Co.,WN,2014/11,549
Southwest Airlines Co.,WN,2014/11,1994
Southwest Airlines Co.,WN,2014/11,743
Southwest Airlines Co.,WN,2014/11,5340
Southwest Airlines Co.,WN,2014/11,148
Southwest Airlines Co.,WN,2014/11,194
Southwest Airlines Co.,WN,2014/11,5835
Southwest Airlines Co.,WN,2014/11,3267
Southwest Airlines Co.,WN,2014/11,894
Southwest Airlines Co.,WN,2014/11,2979
Southwest Airlines Co.,WN,2014/11,868
Southwest Airlines Co.,WN,2014/11,712
Southwest Airlines Co.,WN,2014/11,4561
Southwest Airlines Co.,WN,2014/11,2738
Southwest Airlines Co.,WN,2014/11,903
Southwest Airlines Co.,WN,2014/11,1252
Southwest Airlines Co.,WN,2014/11,758
Southwest Airlines Co.,WN,2014/11,2044
ExpressJet Airlines Inc.,EV,2014/11,1
American Airlines Inc.,AA,2014/12,1313
American Airlines Inc.,AA,2014/12,2741
American Airlines Inc.,AA,2014/12,12878
American Airlines Inc.,AA,2014/12,917
American Airlines Inc.,AA,2014/12,391
American Airlines Inc.,AA,2014/12,954
American Airlines Inc.,AA,2014/12,4258
American Airlines Inc.,AA,2014/12,477
American Airlines Inc.,AA,2014/12,212
American Airlines Inc.,AA,2014/12,4258
American Airlines Inc.,AA,2014/12,804
American Airlines Inc.,AA,2014/12,414
American Airlines Inc.,AA,2014/12,549
American Airlines Inc.,AA,2014/12,221
American Airlines Inc.,AA,2014/12,489
American Airlines Inc.,AA,2014/12,337
American Airlines Inc.,AA,2014/12,462
American Airlines Inc.,AA,2014/12,894
American Airlines Inc.,AA,2014/12,165
American Airlines Inc.,AA,2014/12,350
American Airlines Inc.,AA,2014/12,926
American Airlines Inc.,AA,2014/12,304
American Airlines Inc.,AA,2014/12,123
American Airlines Inc.,AA,2014/12,450
American Airlines Inc.,AA,2014/12,1256
American Airlines Inc.,AA,2014/12,333
American Airlines Inc.,AA,2014/12,250
American Airlines Inc.,AA,2014/12,320
Alaska Airlines Inc.,AS,2014/12,4256
Alaska Airlines Inc.,AS,2014/12,437
Alaska Airlines Inc.,AS,2014/12,1122
Alaska Airlines Inc.,AS,2014/12,543
Alaska Airlines Inc.,AS,2014/12,451
Alaska Airlines Inc.,AS,2014/12,387
Alaska Airlines Inc.,AS,2014/12,214
Alaska Airlines Inc.,AS,2014/12,108
Alaska Airlines Inc.,AS,2014/12,134
Alaska Airlines Inc.,AS,2014/12,124
Alaska Airlines Inc.,AS,2014/12,213
Alaska Airlines Inc.,AS,2014/12,121
Alaska Airlines Inc.,AS,2014/12,57
Alaska Airlines Inc.,AS,2014/12,113
Alaska Airlines Inc.,AS,2014/12,56
Alaska Airlines Inc.,AS,2014/12,31
Alaska Airlines Inc.,AS,2014/12,31
Alaska Airlines Inc.,AS,2014/12,46
Alaska Airlines Inc.,AS,2014/12,31
Alaska Airlines Inc.,AS,2014/12,31
Alaska Airlines Inc.,AS,2014/12,31
Alaska Airlines Inc.,AS,2014/12,31
Alaska Airlines Inc.,AS,2014/12,31
JetBlue Airways,B6,2014/12,3672
JetBlue Airways,B6,2014/12,3317
JetBlue Airways,B6,2014/12,1748
JetBlue Airways,B6,2014/12,800
JetBlue Airways,B6,2014/12,560
JetBlue Airways,B6,2014/12,598
JetBlue Airways,B6,2014/12,113
JetBlue Airways,B6,2014/12,108
JetBlue Airways,B6,2014/12,159
JetBlue Airways,B6,2014/12,1694
JetBlue Airways,B6,2014/12,113
JetBlue Airways,B6,2014/12,337
JetBlue Airways,B6,2014/12,589
JetBlue Airways,B6,2014/12,283
JetBlue Airways,B6,2014/12,84
JetBlue Airways,B6,2014/12,349
JetBlue Airways,B6,2014/12,124
JetBlue Airways,B6,2014/12,143
JetBlue Airways,B6,2014/12,91
JetBlue Airways,B6,2014/12,169
JetBlue Airways,B6,2014/12,46
JetBlue Airways,B6,2014/12,114
JetBlue Airways,B6,2014/12,88
JetBlue Airways,B6,2014/12,60
Delta Air Lines Inc.,DL,2014/12,18775
Delta Air Lines Inc.,DL,2014/12,714
Delta Air Lines Inc.,DL,2014/12,1419
Delta Air Lines Inc.,DL,2014/12,2730
Delta Air Lines Inc.,DL,2014/12,2346
Delta Air Lines Inc.,DL,2014/12,512
Delta Air Lines Inc.,DL,2014/12,604
Delta Air Lines Inc.,DL,2014/12,1888
Delta Air Lines Inc.,DL,2014/12,1204
Delta Air Lines Inc.,DL,2014/12,927
Delta Air Lines Inc.,DL,2014/12,590
Delta Air Lines Inc.,DL,2014/12,722
Delta Air Lines Inc.,DL,2014/12,4157
Delta Air Lines Inc.,DL,2014/12,186
Delta Air Lines Inc.,DL,2014/12,2060
Delta Air Lines Inc.,DL,2014/12,249
Delta Air Lines Inc.,DL,2014/12,4641
Delta Air Lines Inc.,DL,2014/12,424
Delta Air Lines Inc.,DL,2014/12,824
Delta Air Lines Inc.,DL,2014/12,554
Delta Air Lines Inc.,DL,2014/12,984
Delta Air Lines Inc.,DL,2014/12,417
Delta Air Lines Inc.,DL,2014/12,218
Delta Air Lines Inc.,DL,2014/12,754
Delta Air Lines Inc.,DL,2014/12,593
Delta Air Lines Inc.,DL,2014/12,410
Delta Air Lines Inc.,DL,2014/12,990
Delta Air Lines Inc.,DL,2014/12,521
Delta Air Lines Inc.,DL,2014/12,449
ExpressJet Airlines Inc.,EV,2014/12,1528
ExpressJet Airlines Inc.,EV,2014/12,6341
ExpressJet Airlines Inc.,EV,2014/12,3602
ExpressJet Airlines Inc.,EV,2014/12,1354
ExpressJet Airlines Inc.,EV,2014/12,71
ExpressJet Airlines Inc.,EV,2014/12,2807
ExpressJet Airlines Inc.,EV,2014/12,1566
ExpressJet Airlines Inc.,EV,2014/12,1
ExpressJet Airlines Inc.,EV,2014/12,488
ExpressJet Airlines Inc.,EV,2014/12,204
ExpressJet Airlines Inc.,EV,2014/12,1076
ExpressJet Airlines Inc.,EV,2014/12,5655
ExpressJet Airlines Inc.,EV,2014/12,2173
ExpressJet Airlines Inc.,EV,2014/12,92
ExpressJet Airlines Inc.,EV,2014/12,625
ExpressJet Airlines Inc.,EV,2014/12,189
ExpressJet Airlines Inc.,EV,2014/12,16
ExpressJet Airlines Inc.,EV,2014/12,106
ExpressJet Airlines Inc.,EV,2014/12,8
Frontier Airlines Inc.,F9,2014/12,2541
Frontier Airlines Inc.,F9,2014/12,159
Frontier Airlines Inc.,F9,2014/12,69
Frontier Airlines Inc.,F9,2014/12,166
Frontier Airlines Inc.,F9,2014/12,235
Frontier Airlines Inc.,F9,2014/12,186
Frontier Airlines Inc.,F9,2014/12,56
Frontier Airlines Inc.,F9,2014/12,144
Frontier Airlines Inc.,F9,2014/12,123
Frontier Airlines Inc.,F9,2014/12,130
Frontier Airlines Inc.,F9,2014/12,85
Frontier Airlines Inc.,F9,2014/12,66
Frontier Airlines Inc.,F9,2014/12,324
Frontier Airlines Inc.,F9,2014/12,102
Frontier Airlines Inc.,F9,2014/12,180
Frontier Airlines Inc.,F9,2014/12,91
Frontier Airlines Inc.,F9,2014/12,206
Frontier Airlines Inc.,F9,2014/12,36
Frontier Airlines Inc.,F9,2014/12,289
Frontier Airlines Inc.,F9,2014/12,72
Frontier Airlines Inc.,F9,2014/12,189
Frontier Airlines Inc.,F9,2014/12,60
Frontier Airlines Inc.,F9,2014/12,93
Frontier Airlines Inc.,F9,2014/12,-1
Frontier Airlines Inc.,F9,2014/12,47
Frontier Airlines Inc.,F9,2014/12,71
AirTran Airways Corporation,FL,2014/12,1361
AirTran Airways Corporation,FL,2014/12,83
AirTran Airways Corporation,FL,2014/12,101
AirTran Airways Corporation,FL,2014/12,76
AirTran Airways Corporation,FL,2014/12,56
AirTran Airways Corporation,FL,2014/12,52
AirTran Airways Corporation,FL,2014/12,91
AirTran Airways Corporation,FL,2014/12,166
AirTran Airways Corporation,FL,2014/12,164
AirTran Airways Corporation,FL,2014/12,72
Hawaiian Airlines Inc.,HA,2014/12,31
Hawaiian Airlines Inc.,HA,2014/12,62
Hawaiian Airlines Inc.,HA,2014/12,146
Hawaiian Airlines Inc.,HA,2014/12,31
Hawaiian Airlines Inc.,HA,2014/12,54
Hawaiian Airlines Inc.,HA,2014/12,29
Hawaiian Airlines Inc.,HA,2014/12,75
Hawaiian Airlines Inc.,HA,2014/12,31
Envoy Air,MQ,2014/12,5915
Envoy Air,MQ,2014/12,6626
Envoy Air,MQ,2014/12,1195
Envoy Air,MQ,2014/12,179
Envoy Air,MQ,2014/12,349
Envoy Air,MQ,2014/12,43
Envoy Air,MQ,2014/12,522
Envoy Air,MQ,2014/12,940
Envoy Air,MQ,2014/12,85
Envoy Air,MQ,2014/12,76
Envoy Air,MQ,2014/12,14
SkyWest Airlines Inc.,OO,2014/12,4152
SkyWest Airlines Inc.,OO,2014/12,377
SkyWest Airlines Inc.,OO,2014/12,1595
SkyWest Airlines Inc.,OO,2014/12,4322
SkyWest Airlines Inc.,OO,2014/12,389
SkyWest Airlines Inc.,OO,2014/12,660
SkyWest Airlines Inc.,OO,2014/12,857
SkyWest Airlines Inc.,OO,2014/12,4286
SkyWest Airlines Inc.,OO,2014/12,505
SkyWest Airlines Inc.,OO,2014/12,3321
SkyWest Airlines Inc.,OO,2014/12,775
SkyWest Airlines Inc.,OO,2014/12,3791
SkyWest Airlines Inc.,OO,2014/12,1310
SkyWest Airlines Inc.,OO,2014/12,314
SkyWest Airlines Inc.,OO,2014/12,1532
SkyWest Airlines Inc.,OO,2014/12,6
SkyWest Airlines Inc.,OO,2014/12,83
SkyWest Airlines Inc.,OO,2014/12,35
SkyWest Airlines Inc.,OO,2014/12,2
SkyWest Airlines Inc.,OO,2014/12,2
SkyWest Airlines Inc.,OO,2014/12,14
United Air Lines Inc.,UA,2014/12,4520
United Air Lines Inc.,UA,2014/12,5182
United Air Lines Inc.,UA,2014/12,561
United Air Lines Inc.,UA,2014/12,831
United Air Lines Inc.,UA,2014/12,4224
United Air Lines Inc.,UA,2014/12,3913
United Air Lines Inc.,UA,2014/12,2653
United Air Lines Inc.,UA,2014/12,711
United Air Lines Inc.,UA,2014/12,3608
United Air Lines Inc.,UA,2014/12,451
United Air Lines Inc.,UA,2014/12,209
United Air Lines Inc.,UA,2014/12,803
United Air Lines Inc.,UA,2014/12,850
United Air Lines Inc.,UA,2014/12,381
United Air Lines Inc.,UA,2014/12,1552
United Air Lines Inc.,UA,2014/12,634
United Air Lines Inc.,UA,2014/12,1105
United Air Lines Inc.,UA,2014/12,599
United Air Lines Inc.,UA,2014/12,304
United Air Lines Inc.,UA,2014/12,342
United Air Lines Inc.,UA,2014/12,399
United Air Lines Inc.,UA,2014/12,308
United Air Lines Inc.,UA,2014/12,530
United Air Lines Inc.,UA,2014/12,37
United Air Lines Inc.,UA,2014/12,24
United Air Lines Inc.,UA,2014/12,233
United Air Lines Inc.,UA,2014/12,47
United Air Lines Inc.,UA,2014/12,52
US Airways Inc.,US,2014/12,7909
US Airways Inc.,US,2014/12,3519
US Airways Inc.,US,2014/12,4699
US Airways Inc.,US,2014/12,457
US Airways Inc.,US,2014/12,170
US Airways Inc.,US,2014/12,642
US Airways Inc.,US,2014/12,649
US Airways Inc.,US,2014/12,392
US Airways Inc.,US,2014/12,1538
US Airways Inc.,US,2014/12,442
US Airways Inc.,US,2014/12,577
US Airways Inc.,US,2014/12,338
US Airways Inc.,US,2014/12,291
US Airways Inc.,US,2014/12,795
US Airways Inc.,US,2014/12,512
US Airways Inc.,US,2014/12,196
US Airways Inc.,US,2014/12,457
US Airways Inc.,US,2014/12,556
US Airways Inc.,US,2014/12,355
US Airways Inc.,US,2014/12,583
US Airways Inc.,US,2014/12,253
US Airways Inc.,US,2014/12,1249
US Airways Inc.,US,2014/12,276
US Airways Inc.,US,2014/12,348
US Airways Inc.,US,2014/12,521
US Airways Inc.,US,2014/12,335
US Airways Inc.,US,2014/12,921
Virgin America,VX,2014/12,1090
Virgin America,VX,2014/12,1428
Virgin America,VX,2014/12,322
Virgin America,VX,2014/12,170
Virgin America,VX,2014/12,229
Virgin America,VX,2014/12,141
Virgin America,VX,2014/12,321
Virgin America,VX,2014/12,117
Virgin America,VX,2014/12,31
Virgin America,VX,2014/12,145
Virgin America,VX,2014/12,108
Virgin America,VX,2014/12,135
Virgin America,VX,2014/12,112
Virgin America,VX,2014/12,29
Virgin America,VX,2014/12,145
Southwest Airlines Co.,WN,2014/12,1310
Southwest Airlines Co.,WN,2014/12,3408
Southwest Airlines Co.,WN,2014/12,949
Southwest Airlines Co.,WN,2014/12,3233
Southwest Airlines Co.,WN,2014/12,6695
Southwest Airlines Co.,WN,2014/12,590
Southwest Airlines Co.,WN,2014/12,901
Southwest Airlines Co.,WN,2014/12,748
Southwest Airlines Co.,WN,2014/12,4794
Southwest Airlines Co.,WN,2014/12,2529
Southwest Airlines Co.,WN,2014/12,2838
Southwest Airlines Co.,WN,2014/12,947
Southwest Airlines Co.,WN,2014/12,1302
Southwest Airlines Co.,WN,2014/12,4870
Southwest Airlines Co.,WN,2014/12,508
Southwest Airlines Co.,WN,2014/12,520
Southwest Airlines Co.,WN,2014/12,1494
Southwest Airlines Co.,WN,2014/12,206
Southwest Airlines Co.,WN,2014/12,6215
Southwest Airlines Co.,WN,2014/12,777
Southwest Airlines Co.,WN,2014/12,5648
Southwest Airlines Co.,WN,2014/12,153
Southwest Airlines Co.,WN,2014/12,2170
Southwest Airlines Co.,WN,2014/12,807
ExpressJet Airlines Inc.,EV,2014/12,1
American Airlines Inc.,AA,2015/1,1369
American Airlines Inc.,AA,2015/1,2633
American Airlines Inc.,AA,2015/1,12466
American Airlines Inc.,AA,2015/1,876
American Airlines Inc.,AA,2015/1,397
American Airlines Inc.,AA,2015/1,862
American Airlines Inc.,AA,2015/1,930
American Airlines Inc.,AA,2015/1,889
American Airlines Inc.,AA,2015/1,510
American Airlines Inc.,AA,2015/1,211
American Airlines Inc.,AA,2015/1,4330
American Airlines Inc.,AA,2015/1,508
American Airlines Inc.,AA,2015/1,283
American Airlines Inc.,AA,2015/1,436
American Airlines Inc.,AA,2015/1,3904
American Airlines Inc.,AA,2015/1,371
American Airlines Inc.,AA,2015/1,238
American Airlines Inc.,AA,2015/1,173
American Airlines Inc.,AA,2015/1,943
American Airlines Inc.,AA,2015/1,480
American Airlines Inc.,AA,2015/1,112
American Airlines Inc.,AA,2015/1,447
American Airlines Inc.,AA,2015/1,409
American Airlines Inc.,AA,2015/1,216
American Airlines Inc.,AA,2015/1,1201
American Airlines Inc.,AA,2015/1,326
American Airlines Inc.,AA,2015/1,314
American Airlines Inc.,AA,2015/1,353
Alaska Airlines Inc.,AS,2015/1,120
Alaska Airlines Inc.,AS,2015/1,4058
Alaska Airlines Inc.,AS,2015/1,592
Alaska Airlines Inc.,AS,2015/1,58
Alaska Airlines Inc.,AS,2015/1,108
Alaska Airlines Inc.,AS,2015/1,64
Alaska Airlines Inc.,AS,2015/1,98
Alaska Airlines Inc.,AS,2015/1,31
Alaska Airlines Inc.,AS,2015/1,1132
Alaska Airlines Inc.,AS,2015/1,31
Alaska Airlines Inc.,AS,2015/1,34
Alaska Airlines Inc.,AS,2015/1,383
Alaska Airlines Inc.,AS,2015/1,206
Alaska Airlines Inc.,AS,2015/1,451
Alaska Airlines Inc.,AS,2015/1,439
Alaska Airlines Inc.,AS,2015/1,105
Alaska Airlines Inc.,AS,2015/1,124
Alaska Airlines Inc.,AS,2015/1,212
Alaska Airlines Inc.,AS,2015/1,31
Alaska Airlines Inc.,AS,2015/1,31
Alaska Airlines Inc.,AS,2015/1,31
Alaska Airlines Inc.,AS,2015/1,31
Alaska Airlines Inc.,AS,2015/1,31
JetBlue Airways,B6,2015/1,3494
JetBlue Airways,B6,2015/1,1660
JetBlue Airways,B6,2015/1,621
JetBlue Airways,B6,2015/1,325
JetBlue Airways,B6,2015/1,402
JetBlue Airways,B6,2015/1,3278
JetBlue Airways,B6,2015/1,98
JetBlue Airways,B6,2015/1,357
JetBlue Airways,B6,2015/1,61
JetBlue Airways,B6,2015/1,1594
JetBlue Airways,B6,2015/1,869
JetBlue Airways,B6,2015/1,531
JetBlue Airways,B6,2015/1,169
JetBlue Airways,B6,2015/1,144
JetBlue Airways,B6,2015/1,80
JetBlue Airways,B6,2015/1,142
JetBlue Airways,B6,2015/1,170
JetBlue Airways,B6,2015/1,589
JetBlue Airways,B6,2015/1,115
JetBlue Airways,B6,2015/1,135
JetBlue Airways,B6,2015/1,50
JetBlue Airways,B6,2015/1,129
JetBlue Airways,B6,2015/1,81
JetBlue Airways,B6,2015/1,92
Delta Air Lines Inc.,DL,2015/1,745
Delta Air Lines Inc.,DL,2015/1,1009
Delta Air Lines Inc.,DL,2015/1,4180
Delta Air Lines Inc.,DL,2015/1,18529
Delta Air Lines Inc.,DL,2015/1,897
Delta Air Lines Inc.,DL,2015/1,2680
Delta Air Lines Inc.,DL,2015/1,1797
Delta Air Lines Inc.,DL,2015/1,570
Delta Air Lines Inc.,DL,2015/1,338
Delta Air Lines Inc.,DL,2015/1,2077
Delta Air Lines Inc.,DL,2015/1,622
Delta Air Lines Inc.,DL,2015/1,3892
Delta Air Lines Inc.,DL,2015/1,1275
Delta Air Lines Inc.,DL,2015/1,555
Delta Air Lines Inc.,DL,2015/1,410
Delta Air Lines Inc.,DL,2015/1,2216
Delta Air Lines Inc.,DL,2015/1,407
Delta Air Lines Inc.,DL,2015/1,1371
Delta Air Lines Inc.,DL,2015/1,964
Delta Air Lines Inc.,DL,2015/1,518
Delta Air Lines Inc.,DL,2015/1,224
Delta Air Lines Inc.,DL,2015/1,517
Delta Air Lines Inc.,DL,2015/1,588
Delta Air Lines Inc.,DL,2015/1,726
Delta Air Lines Inc.,DL,2015/1,186
Delta Air Lines Inc.,DL,2015/1,455
Delta Air Lines Inc.,DL,2015/1,836
Delta Air Lines Inc.,DL,2015/1,219
Delta Air Lines Inc.,DL,2015/1,513
ExpressJet Airlines Inc.,EV,2015/1,1371
ExpressJet Airlines Inc.,EV,2015/1,5254
ExpressJet Airlines Inc.,EV,2015/1,1230
ExpressJet Airlines Inc.,EV,2015/1,5777
ExpressJet Airlines Inc.,EV,2015/1,3771
ExpressJet Airlines Inc.,EV,2015/1,2675
ExpressJet Airlines Inc.,EV,2015/1,1047
ExpressJet Airlines Inc.,EV,2015/1,343
ExpressJet Airlines Inc.,EV,2015/1,1219
ExpressJet Airlines Inc.,EV,2015/1,2457
ExpressJet Airlines Inc.,EV,2015/1,804
ExpressJet Airlines Inc.,EV,2015/1,281
ExpressJet Airlines Inc.,EV,2015/1,22
ExpressJet Airlines Inc.,EV,2015/1,186
ExpressJet Airlines Inc.,EV,2015/1,17
ExpressJet Airlines Inc.,EV,2015/1,228
ExpressJet Airlines Inc.,EV,2015/1,19
ExpressJet Airlines Inc.,EV,2015/1,31
ExpressJet Airlines Inc.,EV,2015/1,-1
Frontier Airlines Inc.,F9,2015/1,73
Frontier Airlines Inc.,F9,2015/1,1942
Frontier Airlines Inc.,F9,2015/1,282
Frontier Airlines Inc.,F9,2015/1,439
Frontier Airlines Inc.,F9,2015/1,229
Frontier Airlines Inc.,F9,2015/1,229
Frontier Airlines Inc.,F9,2015/1,155
Frontier Airlines Inc.,F9,2015/1,120
Frontier Airlines Inc.,F9,2015/1,180
Frontier Airlines Inc.,F9,2015/1,182
Frontier Airlines Inc.,F9,2015/1,226
Frontier Airlines Inc.,F9,2015/1,86
Frontier Airlines Inc.,F9,2015/1,105
Frontier Airlines Inc.,F9,2015/1,72
Frontier Airlines Inc.,F9,2015/1,91
Frontier Airlines Inc.,F9,2015/1,188
Frontier Airlines Inc.,F9,2015/1,137
Frontier Airlines Inc.,F9,2015/1,115
Frontier Airlines Inc.,F9,2015/1,140
Frontier Airlines Inc.,F9,2015/1,21
Frontier Airlines Inc.,F9,2015/1,44
Frontier Airlines Inc.,F9,2015/1,49
Frontier Airlines Inc.,F9,2015/1,62
Frontier Airlines Inc.,F9,2015/1,24
Frontier Airlines Inc.,F9,2015/1,20
Hawaiian Airlines Inc.,HA,2015/1,62
Hawaiian Airlines Inc.,HA,2015/1,29
Hawaiian Airlines Inc.,HA,2015/1,130
Hawaiian Airlines Inc.,HA,2015/1,75
Hawaiian Airlines Inc.,HA,2015/1,31
Hawaiian Airlines Inc.,HA,2015/1,62
Hawaiian Airlines Inc.,HA,2015/1,31
Hawaiian Airlines Inc.,HA,2015/1,31
Envoy Air,MQ,2015/1,5657
Envoy Air,MQ,2015/1,729
Envoy Air,MQ,2015/1,6713
Envoy Air,MQ,2015/1,63
Envoy Air,MQ,2015/1,1298
Envoy Air,MQ,2015/1,407
Envoy Air,MQ,2015/1,526
Envoy Air,MQ,2015/1,134
Envoy Air,MQ,2015/1,92
Envoy Air,MQ,2015/1,31
Envoy Air,MQ,2015/1,154
Spirit Air Lines,NK,2015/1,767
Spirit Air Lines,NK,2015/1,1082
Spirit Air Lines,NK,2015/1,248
Spirit Air Lines,NK,2015/1,124
Spirit Air Lines,NK,2015/1,744
Spirit Air Lines,NK,2015/1,128
Spirit Air Lines,NK,2015/1,417
Spirit Air Lines,NK,2015/1,35
Spirit Air Lines,NK,2015/1,723
Spirit Air Lines,NK,2015/1,124
Spirit Air Lines,NK,2015/1,338
Spirit Air Lines,NK,2015/1,274
Spirit Air Lines,NK,2015/1,341
Spirit Air Lines,NK,2015/1,695
Spirit Air Lines,NK,2015/1,360
Spirit Air Lines,NK,2015/1,62
Spirit Air Lines,NK,2015/1,274
Spirit Air Lines,NK,2015/1,155
Spirit Air Lines,NK,2015/1,274
SkyWest Airlines Inc.,OO,2015/1,4188
SkyWest Airlines Inc.,OO,2015/1,716
SkyWest Airlines Inc.,OO,2015/1,3567
SkyWest Airlines Inc.,OO,2015/1,3594
SkyWest Airlines Inc.,OO,2015/1,3216
SkyWest Airlines Inc.,OO,2015/1,1589
SkyWest Airlines Inc.,OO,2015/1,1150
SkyWest Airlines Inc.,OO,2015/1,106
SkyWest Airlines Inc.,OO,2015/1,1886
SkyWest Airlines Inc.,OO,2015/1,4082
SkyWest Airlines Inc.,OO,2015/1,748
SkyWest Airlines Inc.,OO,2015/1,307
SkyWest Airlines Inc.,OO,2015/1,4
SkyWest Airlines Inc.,OO,2015/1,261
SkyWest Airlines Inc.,OO,2015/1,2
SkyWest Airlines Inc.,OO,2015/1,977
SkyWest Airlines Inc.,OO,2015/1,507
SkyWest Airlines Inc.,OO,2015/1,385
SkyWest Airlines Inc.,OO,2015/1,55
SkyWest Airlines Inc.,OO,2015/1,1
SkyWest Airlines Inc.,OO,2015/1,19
SkyWest Airlines Inc.,OO,2015/1,5
SkyWest Airlines Inc.,OO,2015/1,30
United Air Lines Inc.,UA,2015/1,4859
United Air Lines Inc.,UA,2015/1,135
United Air Lines Inc.,UA,2015/1,670
United Air Lines Inc.,UA,2015/1,3645
United Air Lines Inc.,UA,2015/1,1044
United Air Lines Inc.,UA,2015/1,2372
United Air Lines Inc.,UA,2015/1,3742
United Air Lines Inc.,UA,2015/1,160
United Air Lines Inc.,UA,2015/1,4372
United Air Lines Inc.,UA,2015/1,711
United Air Lines Inc.,UA,2015/1,523
United Air Lines Inc.,UA,2015/1,3772
United Air Lines Inc.,UA,2015/1,378
United Air Lines Inc.,UA,2015/1,553
United Air Lines Inc.,UA,2015/1,720
United Air Lines Inc.,UA,2015/1,1337
United Air Lines Inc.,UA,2015/1,570
United Air Lines Inc.,UA,2015/1,291
United Air Lines Inc.,UA,2015/1,368
United Air Lines Inc.,UA,2015/1,562
United Air Lines Inc.,UA,2015/1,306
United Air Lines Inc.,UA,2015/1,180
United Air Lines Inc.,UA,2015/1,1050
United Air Lines Inc.,UA,2015/1,219
United Air Lines Inc.,UA,2015/1,279
United Air Lines Inc.,UA,2015/1,375
United Air Lines Inc.,UA,2015/1,47
United Air Lines Inc.,UA,2015/1,23
US Airways Inc.,US,2015/1,1418
US Airways Inc.,US,2015/1,7720
US Airways Inc.,US,2015/1,791
US Airways Inc.,US,2015/1,4447
US Airways Inc.,US,2015/1,279
US Airways Inc.,US,2015/1,415
US Airways Inc.,US,2015/1,250
US Airways Inc.,US,2015/1,513
US Airways Inc.,US,2015/1,573
US Airways Inc.,US,2015/1,213
US Airways Inc.,US,2015/1,366
US Airways Inc.,US,2015/1,1672
US Airways Inc.,US,2015/1,3552
US Airways Inc.,US,2015/1,525
US Airways Inc.,US,2015/1,323
US Airways Inc.,US,2015/1,500
US Airways Inc.,US,2015/1,634
US Airways Inc.,US,2015/1,1008
US Airways Inc.,US,2015/1,224
US Airways Inc.,US,2015/1,339
US Airways Inc.,US,2015/1,594
US Airways Inc.,US,2015/1,427
US Airways Inc.,US,2015/1,376
US Airways Inc.,US,2015/1,288
US Airways Inc.,US,2015/1,546
US Airways Inc.,US,2015/1,325
US Airways Inc.,US,2015/1,149
Virgin America,VX,2015/1,138
Virgin America,VX,2015/1,117
Virgin America,VX,2015/1,1010
Virgin America,VX,2015/1,1349
Virgin America,VX,2015/1,341
Virgin America,VX,2015/1,144
Virgin America,VX,2015/1,74
